DistrictID,CrimeMinorHeadID,week,incident_count,week_of_year,month,lag_1,lag_2,lag_4,rolling_avg_4wk,trend_ratio,target_next_week_count
4,1,2024-07-29,2,31,7,0.0,2.0,0.0,0.5,4.0,0.0
4,1,2024-08-05,0,32,8,2.0,0.0,0.0,1.0,0.0,1.0
4,1,2024-08-12,1,33,8,0.0,2.0,2.0,1.0,1.0,1.0
4,1,2024-08-19,1,34,8,1.0,0.0,0.0,0.75,1.3333333333333333,0.0
4,1,2024-08-26,0,35,8,1.0,1.0,2.0,1.0,0.0,0.0
4,1,2024-09-02,0,36,9,0.0,1.0,0.0,0.5,0.0,2.0
4,1,2024-09-09,2,37,9,0.0,0.0,1.0,0.5,4.0,0.0
4,1,2024-09-16,0,38,9,2.0,0.0,1.0,0.75,0.0,0.0
4,1,2024-09-23,0,39,9,0.0,2.0,0.0,0.5,0.0,1.0
4,1,2024-09-30,1,40,9,0.0,0.0,0.0,0.5,2.0,0.0
4,1,2024-10-07,0,41,10,1.0,0.0,2.0,0.75,0.0,0.0
4,1,2024-10-14,0,42,10,0.0,1.0,0.0,0.25,0.0,1.0
4,1,2024-10-21,1,43,10,0.0,0.0,0.0,0.25,4.0,1.0
4,1,2024-10-28,1,44,10,1.0,0.0,1.0,0.5,2.0,0.0
4,1,2024-11-04,0,45,11,1.0,1.0,0.0,0.5,0.0,0.0
4,1,2024-11-11,0,46,11,0.0,1.0,0.0,0.5,0.0,1.0
4,1,2024-11-18,1,47,11,0.0,0.0,1.0,0.5,2.0,1.0
4,1,2024-11-25,1,48,11,1.0,0.0,1.0,0.5,2.0,0.0
4,1,2024-12-02,0,49,12,1.0,1.0,0.0,0.5,0.0,0.0
4,1,2024-12-09,0,50,12,0.0,1.0,0.0,0.5,0.0,1.0
4,1,2024-12-16,1,51,12,0.0,0.0,1.0,0.5,2.0,1.0
4,1,2024-12-23,1,52,12,1.0,0.0,1.0,0.5,2.0,1.0
4,1,2024-12-30,1,1,12,1.0,1.0,0.0,0.5,2.0,0.0
4,1,2025-01-06,0,2,1,1.0,1.0,0.0,0.75,0.0,1.0
4,1,2025-01-13,1,3,1,0.0,1.0,1.0,0.75,1.3333333333333333,0.0
4,1,2025-01-20,0,4,1,1.0,0.0,1.0,0.75,0.0,1.0
4,1,2025-01-27,1,5,1,0.0,1.0,1.0,0.5,2.0,0.0
4,1,2025-02-03,0,6,2,1.0,0.0,0.0,0.5,0.0,0.0
4,1,2025-02-10,0,7,2,0.0,1.0,1.0,0.5,0.0,0.0
4,1,2025-02-17,0,8,2,0.0,0.0,0.0,0.25,0.0,1.0
4,1,2025-02-24,1,9,2,0.0,0.0,1.0,0.25,4.0,0.0
4,1,2025-03-03,0,10,3,1.0,0.0,0.0,0.25,0.0,0.0
4,1,2025-03-10,0,11,3,0.0,1.0,0.0,0.25,0.0,0.0
4,1,2025-03-17,0,12,3,0.0,0.0,0.0,0.25,0.0,3.0
4,1,2025-03-24,3,13,3,0.0,0.0,1.0,0.25,12.0,1.0
4,1,2025-03-31,1,14,3,3.0,0.0,0.0,0.75,1.3333333333333333,1.0
4,1,2025-04-07,1,15,4,1.0,3.0,0.0,1.0,1.0,0.0
4,1,2025-04-14,0,16,4,1.0,1.0,0.0,1.25,0.0,0.0
4,1,2025-04-21,0,17,4,0.0,1.0,3.0,1.25,0.0,0.0
4,1,2025-04-28,0,18,4,0.0,0.0,1.0,0.5,0.0,0.0
4,1,2025-05-05,0,19,5,0.0,0.0,1.0,0.25,0.0,1.0
4,1,2025-05-12,1,20,5,0.0,0.0,0.0,0.0,1.0,1.0
4,1,2025-05-19,1,21,5,1.0,0.0,0.0,0.25,4.0,1.0
4,1,2025-05-26,1,22,5,1.0,1.0,0.0,0.5,2.0,1.0
4,1,2025-06-02,1,23,6,1.0,1.0,0.0,0.75,1.3333333333333333,0.0
4,1,2025-06-09,0,24,6,1.0,1.0,1.0,1.0,0.0,0.0
4,1,2025-06-16,0,25,6,0.0,1.0,1.0,0.75,0.0,2.0
4,1,2025-06-23,2,26,6,0.0,0.0,1.0,0.5,4.0,0.0
4,1,2025-06-30,0,27,6,2.0,0.0,1.0,0.75,0.0,0.0
4,1,2025-07-07,0,28,7,0.0,2.0,0.0,0.5,0.0,0.0
4,1,2025-07-14,0,29,7,0.0,0.0,0.0,0.5,0.0,0.0
4,1,2025-07-21,0,30,7,0.0,0.0,2.0,0.5,0.0,2.0
4,1,2025-07-28,2,31,7,0.0,0.0,0.0,0.0,1.0,0.0
4,1,2025-08-04,0,32,8,2.0,0.0,0.0,0.5,0.0,0.0
4,1,2025-08-11,0,33,8,0.0,2.0,0.0,0.5,0.0,1.0
4,1,2025-08-18,1,34,8,0.0,0.0,0.0,0.5,2.0,1.0
4,1,2025-08-25,1,35,8,1.0,0.0,2.0,0.75,1.3333333333333333,0.0
4,1,2025-09-01,0,36,9,1.0,1.0,0.0,0.5,0.0,0.0
4,1,2025-09-08,0,37,9,0.0,1.0,0.0,0.5,0.0,2.0
4,1,2025-09-15,2,38,9,0.0,0.0,1.0,0.5,4.0,0.0
4,1,2025-09-22,0,39,9,2.0,0.0,1.0,0.75,0.0,0.0
4,1,2025-09-29,0,40,9,0.0,2.0,0.0,0.5,0.0,0.0
4,1,2025-10-06,0,41,10,0.0,0.0,0.0,0.5,0.0,0.0
4,1,2025-10-13,0,42,10,0.0,0.0,2.0,0.5,0.0,0.0
4,1,2025-10-20,0,43,10,0.0,0.0,0.0,0.0,1.0,0.0
4,1,2025-10-27,0,44,10,0.0,0.0,0.0,0.0,1.0,0.0
4,1,2025-11-03,0,45,11,0.0,0.0,0.0,0.0,1.0,1.0
4,1,2025-11-10,1,46,11,0.0,0.0,0.0,0.0,1.0,0.0
4,1,2025-11-17,0,47,11,1.0,0.0,0.0,0.25,0.0,0.0
4,1,2025-11-24,0,48,11,0.0,1.0,0.0,0.25,0.0,0.0
4,1,2025-12-01,0,49,12,0.0,0.0,0.0,0.25,0.0,0.0
4,1,2025-12-08,0,50,12,0.0,0.0,1.0,0.25,0.0,1.0
4,1,2025-12-15,1,51,12,0.0,0.0,0.0,0.0,1.0,1.0
4,1,2025-12-22,1,52,12,1.0,0.0,0.0,0.25,4.0,1.0
4,1,2025-12-29,1,1,12,1.0,1.0,0.0,0.5,2.0,0.0
4,1,2026-01-05,0,2,1,1.0,1.0,0.0,0.75,0.0,0.0
4,1,2026-01-12,0,3,1,0.0,1.0,1.0,0.75,0.0,0.0
4,1,2026-01-19,0,4,1,0.0,0.0,1.0,0.5,0.0,0.0
4,1,2026-01-26,0,5,1,0.0,0.0,1.0,0.25,0.0,1.0
4,1,2026-02-02,1,6,2,0.0,0.0,0.0,0.0,1.0,0.0
4,1,2026-02-09,0,7,2,1.0,0.0,0.0,0.25,0.0,1.0
4,1,2026-02-16,1,8,2,0.0,1.0,0.0,0.25,4.0,0.0
4,1,2026-02-23,0,9,2,1.0,0.0,0.0,0.5,0.0,0.0
4,1,2026-03-02,0,10,3,0.0,1.0,1.0,0.5,0.0,0.0
4,1,2026-03-09,0,11,3,0.0,0.0,0.0,0.25,0.0,0.0
4,1,2026-03-16,0,12,3,0.0,0.0,1.0,0.25,0.0,0.0
4,1,2026-03-23,0,13,3,0.0,0.0,0.0,0.0,1.0,1.0
4,1,2026-03-30,1,14,3,0.0,0.0,0.0,0.0,1.0,0.0
4,1,2026-04-06,0,15,4,1.0,0.0,0.0,0.25,0.0,0.0
4,1,2026-04-13,0,16,4,0.0,1.0,0.0,0.25,0.0,0.0
4,1,2026-04-20,0,17,4,0.0,0.0,0.0,0.25,0.0,1.0
4,1,2026-04-27,1,18,4,0.0,0.0,1.0,0.25,4.0,0.0
4,1,2026-05-04,0,19,5,1.0,0.0,0.0,0.25,0.0,0.0
4,1,2026-05-11,0,20,5,0.0,1.0,0.0,0.25,0.0,0.0
4,1,2026-05-18,0,21,5,0.0,0.0,0.0,0.25,0.0,0.0
4,1,2026-05-25,0,22,5,0.0,0.0,1.0,0.25,0.0,0.0
4,1,2026-06-01,0,23,6,0.0,0.0,0.0,0.0,1.0,0.0
4,1,2026-06-08,0,24,6,0.0,0.0,0.0,0.0,1.0,1.0
4,1,2026-06-15,1,25,6,0.0,0.0,0.0,0.0,1.0,2.0
4,1,2026-06-22,2,26,6,1.0,0.0,0.0,0.25,8.0,0.0
4,2,2024-01-29,0,5,1,0.0,0.0,2.0,0.75,0.0,0.0
4,2,2024-02-05,0,6,2,0.0,0.0,1.0,0.25,0.0,0.0
4,2,2024-02-12,0,7,2,0.0,0.0,0.0,0.0,1.0,2.0
4,2,2024-02-19,2,8,2,0.0,0.0,0.0,0.0,1.0,1.0
4,2,2024-02-26,1,9,2,2.0,0.0,0.0,0.5,2.0,0.0
4,2,2024-03-04,0,10,3,1.0,2.0,0.0,0.75,0.0,1.0
4,2,2024-03-11,1,11,3,0.0,1.0,0.0,0.75,1.3333333333333333,0.0
4,2,2024-03-18,0,12,3,1.0,0.0,2.0,1.0,0.0,0.0
4,2,2024-03-25,0,13,3,0.0,1.0,1.0,0.5,0.0,1.0
4,2,2024-04-01,1,14,4,0.0,0.0,0.0,0.25,4.0,1.0
4,2,2024-04-08,1,15,4,1.0,0.0,1.0,0.5,2.0,1.0
4,2,2024-04-15,1,16,4,1.0,1.0,0.0,0.5,2.0,0.0
4,2,2024-04-22,0,17,4,1.0,1.0,0.0,0.75,0.0,0.0
4,2,2024-04-29,0,18,4,0.0,1.0,1.0,0.75,0.0,0.0
4,2,2024-05-06,0,19,5,0.0,0.0,1.0,0.5,0.0,0.0
4,2,2024-05-13,0,20,5,0.0,0.0,1.0,0.25,0.0,0.0
4,2,2024-05-20,0,21,5,0.0,0.0,0.0,0.0,1.0,0.0
4,2,2024-05-27,0,22,5,0.0,0.0,0.0,0.0,1.0,0.0
4,2,2024-06-03,0,23,6,0.0,0.0,0.0,0.0,1.0,0.0
4,2,2024-06-10,0,24,6,0.0,0.0,0.0,0.0,1.0,0.0
4,2,2024-06-17,0,25,6,0.0,0.0,0.0,0.0,1.0,1.0
4,2,2024-06-24,1,26,6,0.0,0.0,0.0,0.0,1.0,0.0
4,2,2024-07-01,0,27,7,1.0,0.0,0.0,0.25,0.0,0.0
4,2,2024-07-08,0,28,7,0.0,1.0,0.0,0.25,0.0,0.0
4,2,2024-07-15,0,29,7,0.0,0.0,0.0,0.25,0.0,0.0
4,2,2024-07-22,0,30,7,0.0,0.0,1.0,0.25,0.0,0.0
4,2,2024-07-29,0,31,7,0.0,0.0,0.0,0.0,1.0,1.0
4,2,2024-08-05,1,32,8,0.0,0.0,0.0,0.0,1.0,0.0
4,2,2024-08-12,0,33,8,1.0,0.0,0.0,0.25,0.0,1.0
4,2,2024-08-19,1,34,8,0.0,1.0,0.0,0.25,4.0,0.0
4,2,2024-08-26,0,35,8,1.0,0.0,0.0,0.5,0.0,0.0
4,2,2024-09-02,0,36,9,0.0,1.0,1.0,0.5,0.0,1.0
4,2,2024-09-09,1,37,9,0.0,0.0,0.0,0.25,4.0,0.0
4,2,2024-09-16,0,38,9,1.0,0.0,1.0,0.5,0.0,0.0
4,2,2024-09-23,0,39,9,0.0,1.0,0.0,0.25,0.0,1.0
4,2,2024-09-30,1,40,9,0.0,0.0,0.0,0.25,4.0,0.0
4,2,2024-10-07,0,41,10,1.0,0.0,1.0,0.5,0.0,0.0
4,2,2024-10-14,0,42,10,0.0,1.0,0.0,0.25,0.0,0.0
4,2,2024-10-21,0,43,10,0.0,0.0,0.0,0.25,0.0,1.0
4,2,2024-10-28,1,44,10,0.0,0.0,1.0,0.25,4.0,0.0
4,2,2024-11-04,0,45,11,1.0,0.0,0.0,0.25,0.0,1.0
4,2,2024-11-11,1,46,11,0.0,1.0,0.0,0.25,4.0,1.0
4,2,2024-11-18,1,47,11,1.0,0.0,0.0,0.5,2.0,0.0
4,2,2024-11-25,0,48,11,1.0,1.0,1.0,0.75,0.0,0.0
4,2,2024-12-02,0,49,12,0.0,1.0,0.0,0.5,0.0,0.0
4,2,2024-12-09,0,50,12,0.0,0.0,1.0,0.5,0.0,2.0
4,2,2024-12-16,2,51,12,0.0,0.0,1.0,0.25,8.0,2.0
4,2,2024-12-23,2,52,12,2.0,0.0,0.0,0.5,4.0,2.0
4,2,2024-12-30,2,1,12,2.0,2.0,0.0,1.0,2.0,0.0
4,2,2025-01-06,0,2,1,2.0,2.0,0.0,1.5,0.0,0.0
4,2,2025-01-13,0,3,1,0.0,2.0,2.0,1.5,0.0,0.0
4,2,2025-01-20,0,4,1,0.0,0.0,2.0,1.0,0.0,0.0
4,2,2025-01-27,0,5,1,0.0,0.0,2.0,0.5,0.0,1.0
4,2,2025-02-03,1,6,2,0.0,0.0,0.0,0.0,1.0,1.0
4,2,2025-02-10,1,7,2,1.0,0.0,0.0,0.25,4.0,0.0
4,2,2025-02-17,0,8,2,1.0,1.0,0.0,0.5,0.0,2.0
4,2,2025-02-24,2,9,2,0.0,1.0,0.0,0.5,4.0,0.0
4,2,2025-03-03,0,10,3,2.0,0.0,1.0,1.0,0.0,1.0
4,2,2025-03-10,1,11,3,0.0,2.0,1.0,0.75,1.3333333333333333,2.0
4,2,2025-03-17,2,12,3,1.0,0.0,0.0,0.75,2.6666666666666665,0.0
4,2,2025-03-24,0,13,3,2.0,1.0,2.0,1.25,0.0,0.0
4,2,2025-03-31,0,14,3,0.0,2.0,0.0,0.75,0.0,0.0
4,2,2025-04-07,0,15,4,0.0,0.0,1.0,0.75,0.0,1.0
4,2,2025-04-14,1,16,4,0.0,0.0,2.0,0.5,2.0,1.0
4,2,2025-04-21,1,17,4,1.0,0.0,0.0,0.25,4.0,1.0
4,2,2025-04-28,1,18,4,1.0,1.0,0.0,0.5,2.0,1.0
4,2,2025-05-05,1,19,5,1.0,1.0,0.0,0.75,1.3333333333333333,0.0
4,2,2025-05-12,0,20,5,1.0,1.0,1.0,1.0,0.0,0.0
4,2,2025-05-19,0,21,5,0.0,1.0,1.0,0.75,0.0,0.0
4,2,2025-05-26,0,22,5,0.0,0.0,1.0,0.5,0.0,0.0
4,2,2025-06-02,0,23,6,0.0,0.0,1.0,0.25,0.0,1.0
4,2,2025-06-09,1,24,6,0.0,0.0,0.0,0.0,1.0,0.0
4,2,2025-06-16,0,25,6,1.0,0.0,0.0,0.25,0.0,0.0
4,2,2025-06-23,0,26,6,0.0,1.0,0.0,0.25,0.0,1.0
4,2,2025-06-30,1,27,6,0.0,0.0,0.0,0.25,4.0,0.0
4,2,2025-07-07,0,28,7,1.0,0.0,1.0,0.5,0.0,0.0
4,2,2025-07-14,0,29,7,0.0,1.0,0.0,0.25,0.0,2.0
4,2,2025-07-21,2,30,7,0.0,0.0,0.0,0.25,8.0,2.0
4,2,2025-07-28,2,31,7,2.0,0.0,1.0,0.75,2.6666666666666665,0.0
4,2,2025-08-04,0,32,8,2.0,2.0,0.0,1.0,0.0,1.0
4,2,2025-08-11,1,33,8,0.0,2.0,0.0,1.0,1.0,1.0
4,2,2025-08-18,1,34,8,1.0,0.0,2.0,1.25,0.8,0.0
4,2,2025-08-25,0,35,8,1.0,1.0,2.0,1.0,0.0,0.0
4,2,2025-09-01,0,36,9,0.0,1.0,0.0,0.5,0.0,0.0
4,2,2025-09-08,0,37,9,0.0,0.0,1.0,0.5,0.0,0.0
4,2,2025-09-15,0,38,9,0.0,0.0,1.0,0.25,0.0,0.0
4,2,2025-09-22,0,39,9,0.0,0.0,0.0,0.0,1.0,0.0
4,2,2025-09-29,0,40,9,0.0,0.0,0.0,0.0,1.0,1.0
4,2,2025-10-06,1,41,10,0.0,0.0,0.0,0.0,1.0,0.0
4,2,2025-10-13,0,42,10,1.0,0.0,0.0,0.25,0.0,0.0
4,2,2025-10-20,0,43,10,0.0,1.0,0.0,0.25,0.0,0.0
4,2,2025-10-27,0,44,10,0.0,0.0,0.0,0.25,0.0,1.0
4,2,2025-11-03,1,45,11,0.0,0.0,1.0,0.25,4.0,1.0
4,2,2025-11-10,1,46,11,1.0,0.0,0.0,0.25,4.0,1.0
4,2,2025-11-17,1,47,11,1.0,1.0,0.0,0.5,2.0,0.0
4,2,2025-11-24,0,48,11,1.0,1.0,0.0,0.75,0.0,1.0
4,2,2025-12-01,1,49,12,0.0,1.0,1.0,0.75,1.3333333333333333,2.0
4,2,2025-12-08,2,50,12,1.0,0.0,1.0,0.75,2.6666666666666665,1.0
4,2,2025-12-15,1,51,12,2.0,1.0,1.0,1.0,1.0,0.0
4,2,2025-12-22,0,52,12,1.0,2.0,0.0,1.0,0.0,0.0
4,2,2025-12-29,0,1,12,0.0,1.0,1.0,1.0,0.0,1.0
4,2,2026-01-05,1,2,1,0.0,0.0,2.0,0.75,1.3333333333333333,2.0
4,2,2026-01-12,2,3,1,1.0,0.0,1.0,0.5,4.0,0.0
4,2,2026-01-19,0,4,1,2.0,1.0,0.0,0.75,0.0,1.0
4,2,2026-01-26,1,5,1,0.0,2.0,0.0,0.75,1.3333333333333333,2.0
4,2,2026-02-02,2,6,2,1.0,0.0,1.0,1.0,2.0,0.0
4,2,2026-02-09,0,7,2,2.0,1.0,2.0,1.25,0.0,1.0
4,2,2026-02-16,1,8,2,0.0,2.0,0.0,0.75,1.3333333333333333,1.0
4,2,2026-02-23,1,9,2,1.0,0.0,1.0,1.0,1.0,0.0
4,2,2026-03-02,0,10,3,1.0,1.0,2.0,1.0,0.0,0.0
4,2,2026-03-09,0,11,3,0.0,1.0,0.0,0.5,0.0,0.0
4,2,2026-03-16,0,12,3,0.0,0.0,1.0,0.5,0.0,0.0
4,2,2026-03-23,0,13,3,0.0,0.0,1.0,0.25,0.0,0.0
4,2,2026-03-30,0,14,3,0.0,0.0,0.0,0.0,1.0,0.0
4,2,2026-04-06,0,15,4,0.0,0.0,0.0,0.0,1.0,0.0
4,2,2026-04-13,0,16,4,0.0,0.0,0.0,0.0,1.0,0.0
4,2,2026-04-20,0,17,4,0.0,0.0,0.0,0.0,1.0,1.0
4,2,2026-04-27,1,18,4,0.0,0.0,0.0,0.0,1.0,1.0
4,2,2026-05-04,1,19,5,1.0,0.0,0.0,0.25,4.0,1.0
4,2,2026-05-11,1,20,5,1.0,1.0,0.0,0.5,2.0,3.0
4,2,2026-05-18,3,21,5,1.0,1.0,0.0,0.75,4.0,1.0
4,2,2026-05-25,1,22,5,3.0,1.0,1.0,1.5,0.6666666666666666,1.0
4,2,2026-06-01,1,23,6,1.0,3.0,1.0,1.5,0.6666666666666666,1.0
4,2,2026-06-08,1,24,6,1.0,1.0,1.0,1.5,0.6666666666666666,1.0
4,2,2026-06-15,1,25,6,1.0,1.0,3.0,1.5,0.6666666666666666,0.0
4,2,2026-06-22,0,26,6,1.0,1.0,1.0,1.0,0.0,0.0
4,3,2024-01-29,0,5,1,0.0,1.0,0.0,0.5,0.0,1.0
4,3,2024-02-05,1,6,2,0.0,0.0,1.0,0.5,2.0,0.0
4,3,2024-02-12,0,7,2,1.0,0.0,1.0,0.5,0.0,0.0
4,3,2024-02-19,0,8,2,0.0,1.0,0.0,0.25,0.0,0.0
4,3,2024-02-26,0,9,2,0.0,0.0,0.0,0.25,0.0,0.0
4,3,2024-03-04,0,10,3,0.0,0.0,1.0,0.25,0.0,0.0
4,3,2024-03-11,0,11,3,0.0,0.0,0.0,0.0,1.0,1.0
4,3,2024-03-18,1,12,3,0.0,0.0,0.0,0.0,1.0,0.0
4,3,2024-03-25,0,13,3,1.0,0.0,0.0,0.25,0.0,3.0
4,3,2024-04-01,3,14,4,0.0,1.0,0.0,0.25,12.0,1.0
4,3,2024-04-08,1,15,4,3.0,0.0,0.0,1.0,1.0,1.0
4,3,2024-04-15,1,16,4,1.0,3.0,1.0,1.25,0.8,0.0
4,3,2024-04-22,0,17,4,1.0,1.0,0.0,1.25,0.0,0.0
4,3,2024-04-29,0,18,4,0.0,1.0,3.0,1.25,0.0,0.0
4,3,2024-05-06,0,19,5,0.0,0.0,1.0,0.5,0.0,0.0
4,3,2024-05-13,0,20,5,0.0,0.0,1.0,0.25,0.0,0.0
4,3,2024-05-20,0,21,5,0.0,0.0,0.0,0.0,1.0,0.0
4,3,2024-05-27,0,22,5,0.0,0.0,0.0,0.0,1.0,0.0
4,3,2024-06-03,0,23,6,0.0,0.0,0.0,0.0,1.0,0.0
4,3,2024-06-10,0,24,6,0.0,0.0,0.0,0.0,1.0,1.0
4,3,2024-06-17,1,25,6,0.0,0.0,0.0,0.0,1.0,1.0
4,3,2024-06-24,1,26,6,1.0,0.0,0.0,0.25,4.0,1.0
4,3,2024-07-01,1,27,7,1.0,1.0,0.0,0.5,2.0,1.0
4,3,2024-07-08,1,28,7,1.0,1.0,0.0,0.75,1.3333333333333333,0.0
4,3,2024-07-15,0,29,7,1.0,1.0,1.0,1.0,0.0,1.0
4,3,2024-07-22,1,30,7,0.0,1.0,1.0,0.75,1.3333333333333333,0.0
4,3,2024-07-29,0,31,7,1.0,0.0,1.0,0.75,0.0,1.0
4,3,2024-08-05,1,32,8,0.0,1.0,1.0,0.5,2.0,3.0
4,3,2024-08-12,3,33,8,1.0,0.0,0.0,0.5,6.0,0.0
4,3,2024-08-19,0,34,8,3.0,1.0,1.0,1.25,0.0,1.0
4,3,2024-08-26,1,35,8,0.0,3.0,0.0,1.0,1.0,0.0
4,3,2024-09-02,0,36,9,1.0,0.0,1.0,1.25,0.0,1.0
4,3,2024-09-09,1,37,9,0.0,1.0,3.0,1.0,1.0,0.0
4,3,2024-09-16,0,38,9,1.0,0.0,0.0,0.5,0.0,1.0
4,3,2024-09-23,1,39,9,0.0,1.0,1.0,0.5,2.0,1.0
4,3,2024-09-30,1,40,9,1.0,0.0,0.0,0.5,2.0,1.0
4,3,2024-10-07,1,41,10,1.0,1.0,1.0,0.75,1.3333333333333333,0.0
4,3,2024-10-14,0,42,10,1.0,1.0,0.0,0.75,0.0,0.0
4,3,2024-10-21,0,43,10,0.0,1.0,1.0,0.75,0.0,1.0
4,3,2024-10-28,1,44,10,0.0,0.0,1.0,0.5,2.0,0.0
4,3,2024-11-04,0,45,11,1.0,0.0,1.0,0.5,0.0,1.0
4,3,2024-11-11,1,46,11,0.0,1.0,0.0,0.25,4.0,0.0
4,3,2024-11-18,0,47,11,1.0,0.0,0.0,0.5,0.0,1.0
4,3,2024-11-25,1,48,11,0.0,1.0,1.0,0.5,2.0,1.0
4,3,2024-12-02,1,49,12,1.0,0.0,0.0,0.5,2.0,0.0
4,3,2024-12-09,0,50,12,1.0,1.0,1.0,0.75,0.0,0.0
4,3,2024-12-16,0,51,12,0.0,1.0,0.0,0.5,0.0,1.0
4,3,2024-12-23,1,52,12,0.0,0.0,1.0,0.5,2.0,0.0
4,3,2024-12-30,0,1,12,1.0,0.0,1.0,0.5,0.0,0.0
4,3,2025-01-06,0,2,1,0.0,1.0,0.0,0.25,0.0,0.0
4,3,2025-01-13,0,3,1,0.0,0.0,0.0,0.25,0.0,1.0
4,3,2025-01-20,1,4,1,0.0,0.0,1.0,0.25,4.0,0.0
4,3,2025-01-27,0,5,1,1.0,0.0,0.0,0.25,0.0,1.0
4,3,2025-02-03,1,6,2,0.0,1.0,0.0,0.25,4.0,0.0
4,3,2025-02-10,0,7,2,1.0,0.0,0.0,0.5,0.0,0.0
4,3,2025-02-17,0,8,2,0.0,1.0,1.0,0.5,0.0,0.0
4,3,2025-02-24,0,9,2,0.0,0.0,0.0,0.25,0.0,0.0
4,3,2025-03-03,0,10,3,0.0,0.0,1.0,0.25,0.0,1.0
4,3,2025-03-10,1,11,3,0.0,0.0,0.0,0.0,1.0,1.0
4,3,2025-03-17,1,12,3,1.0,0.0,0.0,0.25,4.0,1.0
4,3,2025-03-24,1,13,3,1.0,1.0,0.0,0.5,2.0,1.0
4,3,2025-03-31,1,14,3,1.0,1.0,0.0,0.75,1.3333333333333333,0.0
4,3,2025-04-07,0,15,4,1.0,1.0,1.0,1.0,0.0,1.0
4,3,2025-04-14,1,16,4,0.0,1.0,1.0,0.75,1.3333333333333333,1.0
4,3,2025-04-21,1,17,4,1.0,0.0,1.0,0.75,1.3333333333333333,0.0
4,3,2025-04-28,0,18,4,1.0,1.0,1.0,0.75,0.0,0.0
4,3,2025-05-05,0,19,5,0.0,1.0,0.0,0.5,0.0,0.0
4,3,2025-05-12,0,20,5,0.0,0.0,1.0,0.5,0.0,1.0
4,3,2025-05-19,1,21,5,0.0,0.0,1.0,0.25,4.0,1.0
4,3,2025-05-26,1,22,5,1.0,0.0,0.0,0.25,4.0,0.0
4,3,2025-06-02,0,23,6,1.0,1.0,0.0,0.5,0.0,0.0
4,3,2025-06-09,0,24,6,0.0,1.0,0.0,0.5,0.0,1.0
4,3,2025-06-16,1,25,6,0.0,0.0,1.0,0.5,2.0,0.0
4,3,2025-06-23,0,26,6,1.0,0.0,1.0,0.5,0.0,0.0
4,3,2025-06-30,0,27,6,0.0,1.0,0.0,0.25,0.0,2.0
4,3,2025-07-07,2,28,7,0.0,0.0,0.0,0.25,8.0,0.0
4,3,2025-07-14,0,29,7,2.0,0.0,1.0,0.75,0.0,0.0
4,3,2025-07-21,0,30,7,0.0,2.0,0.0,0.5,0.0,2.0
4,3,2025-07-28,2,31,7,0.0,0.0,0.0,0.5,4.0,0.0
4,3,2025-08-04,0,32,8,2.0,0.0,2.0,1.0,0.0,1.0
4,3,2025-08-11,1,33,8,0.0,2.0,0.0,0.5,2.0,0.0
4,3,2025-08-18,0,34,8,1.0,0.0,0.0,0.75,0.0,0.0
4,3,2025-08-25,0,35,8,0.0,1.0,2.0,0.75,0.0,1.0
4,3,2025-09-01,1,36,9,0.0,0.0,0.0,0.25,4.0,0.0
4,3,2025-09-08,0,37,9,1.0,0.0,1.0,0.5,0.0,0.0
4,3,2025-09-15,0,38,9,0.0,1.0,0.0,0.25,0.0,0.0
4,3,2025-09-22,0,39,9,0.0,0.0,0.0,0.25,0.0,1.0
4,3,2025-09-29,1,40,9,0.0,0.0,1.0,0.25,4.0,1.0
4,3,2025-10-06,1,41,10,1.0,0.0,0.0,0.25,4.0,1.0
4,3,2025-10-13,1,42,10,1.0,1.0,0.0,0.5,2.0,0.0
4,3,2025-10-20,0,43,10,1.0,1.0,0.0,0.75,0.0,0.0
4,3,2025-10-27,0,44,10,0.0,1.0,1.0,0.75,0.0,0.0
4,3,2025-11-03,0,45,11,0.0,0.0,1.0,0.5,0.0,0.0
4,3,2025-11-10,0,46,11,0.0,0.0,1.0,0.25,0.0,0.0
4,3,2025-11-17,0,47,11,0.0,0.0,0.0,0.0,1.0,0.0
4,3,2025-11-24,0,48,11,0.0,0.0,0.0,0.0,1.0,0.0
4,3,2025-12-01,0,49,12,0.0,0.0,0.0,0.0,1.0,1.0
4,3,2025-12-08,1,50,12,0.0,0.0,0.0,0.0,1.0,1.0
4,3,2025-12-15,1,51,12,1.0,0.0,0.0,0.25,4.0,0.0
4,3,2025-12-22,0,52,12,1.0,1.0,0.0,0.5,0.0,0.0
4,3,2025-12-29,0,1,12,0.0,1.0,0.0,0.5,0.0,0.0
4,3,2026-01-05,0,2,1,0.0,0.0,1.0,0.5,0.0,0.0
4,3,2026-01-12,0,3,1,0.0,0.0,1.0,0.25,0.0,1.0
4,3,2026-01-19,1,4,1,0.0,0.0,0.0,0.0,1.0,0.0
4,3,2026-01-26,0,5,1,1.0,0.0,0.0,0.25,0.0,0.0
4,3,2026-02-02,0,6,2,0.0,1.0,0.0,0.25,0.0,0.0
4,3,2026-02-09,0,7,2,0.0,0.0,0.0,0.25,0.0,1.0
4,3,2026-02-16,1,8,2,0.0,0.0,1.0,0.25,4.0,0.0
4,3,2026-02-23,0,9,2,1.0,0.0,0.0,0.25,0.0,0.0
4,3,2026-03-02,0,10,3,0.0,1.0,0.0,0.25,0.0,0.0
